timestamp,dx,dy,D,speed
1618417023202010000,-3,-14,0.311243,14.3178
1618417023209872000,-4,-13,0.296996,13.6015
1618417023218600000,-5,-12,0.283971,13
1618417023226502000,-4,-11,0.272236,11.7047
1618417023234036000,-4,-11,0.261534,11.7047
1618417023241847000,-2,-11,0.250968,11.1803
1618417023250262000,0,-10,0.240127,10
1618417023258105000,0,-11,0.229933,11
1618417023266094000,2,-11,0.218745,11.1803
1618417023274026000,3,-10,0.20711,10.4403
1618417023281893000,3,-11,0.19626,11.4018
1618417023290621000,2,-10,0.184396,10.198
1618417023298091000,2,-10,0.173775,10.198
1618417023306001000,2,-11,0.163155,11.1803
1618417023314041000,2,-10,0.15152,10.198
1618417023322063000,3,-10,0.140902,10.4403
1618417023329833000,2,-9,0.130051,9.21954
1618417023337849000,1,-8,0.120447,8.06226
1618417023345821000,1,-6,0.112092,6.08276
1618417023353803000,1,-5,0.105769,5.09902
1618417023361841000,0,-3,0.100461,3
1618417023369892000,1,-5,0.0974251,5.09902
1618417023377776000,0,-1,0.0921194,1
1618417023386100000,0,-2,0.0911092,2
1618417023394103000,1,-2,0.089091,2.23607
1618417023401884000,1,-2,0.0868143,2.23607
1618417023417702000,1,-3,0.0845405,3.16228
1618417023427065000,1,-3,0.0812573,3.16228
1618417023433856000,1,-4,0.077975,4.12311
1618417023442185000,2,-5,0.0736803,5.38516
1618417023450215000,2,-6,0.068135,6.32456
1618417023458602000,3,-6,0.0615824,6.7082
1618417023465928000,2,-6,0.0548417,6.32456
1618417023473973000,2,-5,0.0483279,5.38516
1618417023482140000,2,-5,0.0428696,5.38516
1618417023489725000,2,-5,0.037456,5.38516
1618417023498143000,1,-4,0.0321098,4.12311
1618417023505901000,1,-3,0.0279111,3.16228
1618417023513917000,1,-3,0.0247883,3.16228
1618417023522037000,1,-2,0.0217161,2.23607
1618417023529803000,0,-1,0.0197513,1
1618417023538252000,0,0,0.0187195,0
1618417023570038000,0,-1,0.916275,1
1618417023578224000,0,-1,0.917315,1
1618417023610807000,0,0,0.918354,0
1618417023650180000,-1,2,0.918354,2.23607
1618417023658004000,-2,4,0.916342,4.47214
1618417023665982000,-2,4,0.91232,4.47214
1618417023673947000,-4,5,0.908305,6.40312
1618417023682174000,-5,6,0.90341,7.81025
1618417023689904000,-7,7,0.897583,9.89949
1618417023697852000,-8,10,0.890938,12.8062
1618417023705896000,-9,13,0.881357,15.8114
1618417023713849000,-8,15,0.868885,17
1618417023721794000,-7,17,0.854352,18.3848
1618417023729805000,-4,19,0.837736,19.4165
1618417023737733000,-1,19,0.818716,19.0263
1618417023745672000,1,20,0.799287,20.025
1618417023753699000,3,20,0.778531,20.2237
1618417023761689000,4,21,0.757465,21.3776
1618417023769695000,7,21,0.735212,22.1359
1618417023777706000,8,23,0.712504,24.3516
1618417023785729000,9,23,0.687612,24.6982
1618417023793796000,10,26,0.662621,27.8568
1618417023801807000,10,28,0.634463,29.7321
1618417023809806000,11,30,0.604314,31.9531
1618417023817962000,9,34,0.572082,35.171
1618417023825978000,8,35,0.535988,35.9026
1618417023834081000,9,35,0.499005,36.1386
1618417023842603000,9,33,0.46203,34.2053
1618417023849874000,10,31,0.427254,32.573
1618417023858121000,9,27,0.394698,28.4605
1618417023865979000,9,23,0.366549,24.6982
1618417023874056000,7,19,0.342818,20.2485
1618417023881830000,6,15,0.323417,16.1555
1618417023890121000,5,12,0.308299,13
1618417023898009000,4,11,0.29636,11.7047
1618417023906040000,2,9,0.285464,9.21954
1618417023914093000,2,9,0.276445,9.21954
1618417023921932000,2,9,0.267466,9.21954
1618417023930180000,2,8,0.258532,8.24621
1618417023937994000,2,9,0.250673,9.21954
1618417023945903000,1,9,0.241841,9.05539
1618417023954050000,1,9,0.232857,9.05539
1618417023961992000,0,7,0.223909,7
1618417023969843000,0,9,0.216795,9
1618417023978076000,0,8,0.207667,8
1618417023986100000,0,9,0.199573,9
1618417023994362000,0,8,0.190491,8
1618417024002285000,-1,9,0.182444,9.05539
1618417024010304000,-1,8,0.173135,8.06226
1618417024018210000,-2,8,0.164839,8.24621
1618417024026115000,-3,8,0.156257,8.544
1618417024034584000,-2,8,0.147381,8.24621
1618417024042596000,-2,8,0.138798,8.24621
1618417024049964000,-3,8,0.130215,8.544
1618417024058488000,-3,9,0.121339,9.48683
1618417024066009000,-3,8,0.111466,8.544
1618417024073909000,-3,9,0.102596,9.48683
1618417024082122000,-3,9,0.0927276,9.48683
1618417024089761000,-3,9,0.0828622,9.48683
1618417024097817000,-2,8,0.0730013,8.24621
1618417024105993000,-2,9,0.0644118,9.21954
1618417024113828000,-2,8,0.0548147,8.24621
1618417024122152000,-1,8,0.0462258,8.06226
1618417024130055000,-2,7,0.0379237,7.28011
1618417024137830000,-1,7,0.0303411,7.07107
1618417024146049000,-1,6,0.0230889,6.08276
1618417024153986000,-1,6,0.0168908,6.08276
1618417024162064000,-1,5,0.0108535,5.09902
1618417024169722000,-1,5,0.00615663,5.09902
1618417024178599000,-1,4,0.00379922,4.12311
1618417024185708000,-1,4,0.00593031,4.12311
1618417024193716000,-1,3,0.00963303,3.16228
1618417024202308000,0,0,0.0126453,0
1618417024209733000,0,1,0.79804,1
1618417024282201000,0,0,0.799076,0
1618417024297750000,0,1,0.799076,1
1618417024305729000,-1,4,0.800112,4.12311
1618417024313775000,-1,4,0.804366,4.12311
1618417024322078000,0,3,0.808621,3
1618417024330042000,0,6,0.811728,6
1618417024337981000,0,6,0.817941,6
1618417024345762000,0,8,0.824156,8
1618417024353672000,0,9,0.832442,9
1618417024361697000,-1,12,0.841766,12.0416
1618417024369685000,-2,11,0.854306,11.1803
1618417024377700000,-2,10,0.86592,10.198
1618417024385713000,-2,8,0.876498,8.24621
1618417024393689000,-2,5,0.885006,5.38516
1618417024401713000,-2,2,0.890409,2.82843
1618417024409687000,-2,-3,0.892708,3.60555
1618417024417730000,-2,-9,0.889837,9.21954
1618417024425767000,-1,-14,0.880765,14.0357
1618417024433650000,0,-19,0.866409,19
1618417024441642000,0,-23,0.846764,23
1618417024449733000,0,-27,0.822994,27
1618417024457703000,0,-29,0.795103,29
1618417024465758000,3,-32,0.765166,32.1403
1618417024473700000,5,-31,0.731719,31.4006
1618417024481714000,5,-31,0.699018,31.4006
1618417024489750000,6,-31,0.666317,31.5753
1618417024497746000,10,-32,0.633478,33.5261
1618417024505812000,11,-31,0.599082,32.8938
1618417024513740000,11,-30,0.56567,31.9531
1618417024521787000,11,-29,0.533403,31.0161
1618417024529720000,12,-29,0.502307,31.3847
1618417024537820000,9,-28,0.471313,29.4109
1618417024545894000,8,-26,0.441721,27.2029
1618417024553773000,6,-26,0.414387,26.6833
1618417024561753000,5,-24,0.387209,24.5153
1618417024569852000,2,-22,0.362201,22.0907
1618417024577757000,1,-20,0.339303,20.025
1618417024585689000,0,-18,0.318486,18
1618417024593783000,0,-18,0.299739,18
1618417024601747000,0,-17,0.280992,17
1618417024609861000,0,-15,0.263287,15
1618417024617759000,0,-13,0.247665,13
1618417024625787000,0,-12,0.234126,12
1618417024633699000,1,-12,0.221629,12.0416
1618417024641662000,0,-9,0.209161,9
1618417024649700000,0,-8,0.19979,8
1618417024657659000,0,-7,0.191461,7
1618417024665814000,0,-6,0.184173,6
1618417024673690000,0,-5,0.177927,5
1618417024681690000,0,-4,0.172722,4
1618417024689888000,0,-4,0.168558,4
1618417024697763000,0,-4,0.164394,4
1618417024705807000,0,-5,0.16023,5
1618417024714029000,0,-5,0.155026,5
1618417024721855000,0,-6,0.149822,6
1618417024729812000,0,-7,0.143577,7
1618417024737680000,0,-7,0.136293,7
1618417024745754000,0,-8,0.129009,8
1618417024753736000,0,-9,0.120685,9
1618417024761744000,0,-9,0.111324,9
1618417024769789000,0,-9,0.101964,9
1618417024777661000,0,-8,0.0926081,8
1618417024785768000,0,-8,0.084295,8
1618417024793705000,0,-7,0.0759863,7
1618417024802086000,0,-7,0.0687211,7
1618417024809819000,0,-7,0.0614622,7
1618417024817683000,0,-7,0.054212,7
1618417024825772000,0,-8,0.0469747,8
1618417024833813000,0,-8,0.0387285,8
1618417024841825000,0,-8,0.0305296,8
1618417024849804000,0,-9,0.0224299,9
1618417024857769000,0,-8,0.0136583,8
1618417024865793000,-1,-8,0.00726208,8.06226
1618417024873838000,-1,-5,0.0067888,5.09902
1618417024881819000,0,-3,0.0104992,3
1618417024889796000,0,-2,0.0134349,2
1618417024897981000,0,0,0.0154334,0
1618417024969913000,0,0,0.164988,0
1618417024986207000,-1,1,0.164988,1.41421
1618417024993769000,0,1,0.164083,1
1618417025001986000,-1,4,0.164218,4.12311
1618417025010046000,-1,3,0.163794,3.16228
1618417025017889000,-1,5,0.163294,5.09902
1618417025025931000,-1,6,0.163283,6.08276
1618417025033831000,0,6,0.1637,6
1618417025042044000,0,9,0.165359,9
1618417025050086000,0,11,0.168253,11
1618417025057817000,0,13,0.172418,13
1618417025065943000,0,14,0.178166,14
1618417025073988000,-2,15,0.185266,15.1327
1618417025081766000,-2,13,0.192104,13.1529
1618417025089782000,-3,12,0.198636,12.3693
1618417025097898000,-4,9,0.204402,9.84886
1618417025105815000,-6,7,0.207849,9.21954
1618417025113953000,-7,5,0.208795,8.60233
1618417025121741000,-8,4,0.207909,8.94427
1618417025129886000,-9,2,0.205946,9.21954
1618417025138062000,-10,1,0.202085,10.0499
1618417025145857000,-9,0,0.197177,9
1618417025154055000,-11,-2,0.192325,11.1803
1618417025161721000,-10,-3,0.185009,10.4403
1618417025169982000,-9,-4,0.177637,9.84886
1618417025178124000,-9,-5,0.170069,10.2956
1618417025185878000,-9,-5,0.161818,10.2956
1618417025193802000,-9,-6,0.153872,10.8167
1618417025202098000,-8,-7,0.145272,10.6301
1618417025210135000,-7,-7,0.136253,9.89949
1618417025217878000,-7,-7,0.127725,9.89949
1618417025225801000,-5,-7,0.11948,8.60233
1618417025234011000,-5,-7,0.111719,8.60233
1618417025241720000,-4,-7,0.104151,8.06226
1618417025249893000,-3,-6,0.0968076,6.7082
1618417025257902000,-3,-6,0.0906385,6.7082
1618417025265866000,-2,-6,0.0845969,6.32456
1618417025273876000,-2,-6,0.0785844,6.32456
1618417025281903000,-2,-6,0.0726718,6.32456
1618417025289786000,-2,-6,0.0668856,6.32456
1618417025297966000,-2,-6,0.0612616,6.32456
1618417025305830000,-2,-6,0.0558488,6.32456
1618417025313812000,-1,-7,0.0507148,7.07107
1618417025321884000,-2,-6,0.0445462,6.32456
1618417025329993000,-1,-6,0.0402438,6.08276
1618417025337876000,-2,-6,0.0359322,6.32456
1618417025346069000,-2,-5,0.0330997,5.38516
1618417025353802000,-2,-4,0.0319091,4.47214
1618417025361949000,-1,-2,0.0320368,2.23607
1618417025370213000,-1,-2,0.032353,2.23607
1618417025378216000,0,0,0.0328319,0
1618417025450100000,0,0,1.37441,0
1618417025457779000,0,2,1.37441,2
1618417025465963000,0,4,1.37306,4
1618417025473980000,0,5,1.37038,5
1618417025481963000,0,6,1.36703,6
1618417025490301000,0,7,1.36303,7
1618417025497993000,0,9,1.35838,9
1618417025506088000,0,10,1.35245,10
1618417025514036000,0,11,1.34589,11
1618417025521844000,0,11,1.33874,11
1618417025530095000,-1,12,1.33165,12.0416
1618417025538514000,-2,10,1.32316,10.198
1618417025545740000,-2,8,1.31517,8.24621
1618417025554159000,-3,8,1.30847,8.544
1618417025562092000,-5,7,1.30096,8.60233
1618417025570727000,-6,7,1.29242,9.21954
1618417025578119000,-8,7,1.28305,10.6301
1618417025585920000,-9,8,1.27201,12.0416
1618417025593882000,-11,8,1.25951,13.6015
1618417025601807000,-12,10,1.24535,15.6205
1618417025609968000,-14,11,1.2291,17.8045
1618417025617950000,-16,13,1.21056,20.6155
1618417025625702000,-19,14,1.18911,23.6008
1618417025634002000,-21,16,1.16452,26.4008
1618417025641971000,-24,17,1.13703,29.4109
1618417025650071000,-27,17,1.1064,31.9061
1618417025658192000,-29,18,1.07326,34.1321
1618417025666076000,-33,20,1.03783,38.5876
1618417025674058000,-35,21,0.997835,40.8167
1618417025682019000,-35,21,0.955565,40.8167
1618417025690060000,-36,22,0.913319,42.19
1618417025698010000,-36,22,0.869637,42.19
1618417025706066000,-36,22,0.825983,42.19
1618417025714034000,-37,22,0.782362,43.0465
1618417025721842000,-37,22,0.737971,43.0465
1618417025730044000,-36,22,0.693638,42.19
1618417025738308000,-37,22,0.65017,43.0465
1618417025746308000,-37,22,0.605983,43.0465
1618417025754005000,-35,21,0.5619,40.8167
1618417025762152000,-33,20,0.520185,38.5876
1618417025770149000,-32,19,0.480839,37.2156
1618417025777935000,-30,18,0.44312,34.9857
1618417025785758000,-26,17,0.407796,31.0644
1618417025793735000,-23,15,0.376288,27.4591
1618417025801868000,-20,15,0.348575,25
1618417025809993000,-16,12,0.323064,20
1618417025817747000,-14,11,0.30272,17.8045
1618417025825781000,-11,8,0.284576,13.6015
1618417025833953000,-8,7,0.270879,10.6301
1618417025841852000,-6,4,0.259983,7.2111
1618417025850081000,-4,3,0.252848,5
1618417025857977000,-3,2,0.247829,3.60555
1618417025865984000,-2,1,0.244276,2.23607
1618417025882185000,-2,1,0.242189,2.23607
1618417025890005000,-1,1,0.240106,1.41421
1618417025897930000,-2,2,0.238648,2.82843
1618417025905982000,-2,3,0.235733,3.60555
1618417025913924000,-2,3,0.231982,3.60555
1618417025922078000,-3,5,0.228232,5.83095
1618417025930136000,-3,6,0.222189,6.7082
1618417025937870000,-4,6,0.215316,7.2111
1618417025945756000,-4,8,0.207819,8.94427
1618417025954055000,-5,8,0.198672,9.43398
1618417025962291000,-5,9,0.188897,10.2956
1618417025970426000,-6,10,0.178313,11.6619
1618417025977933000,-6,10,0.166281,11.6619
1618417025986018000,-7,11,0.154268,13.0384
1618417025994151000,-6,12,0.140808,13.4164
1618417026002352000,-7,12,0.12729,13.8924
1618417026010070000,-7,11,0.113163,13.0384
1618417026017992000,-7,11,0.099868,13.0384
1618417026026015000,-6,10,0.086662,11.6619
1618417026033874000,-6,10,0.0750613,11.6619
1618417026041999000,-5,8,0.063665,9.43398
1618417026049982000,-4,7,0.0546068,8.06226
1618417026057890000,-4,7,0.0472777,8.06226
1618417026065920000,-4,6,0.0403673,7.2111
1618417026073921000,-4,5,0.0343921,6.40312
1618417026082091000,-3,4,0.0292577,5
1618417026089947000,-3,4,0.0258722,5
1618417026098050000,-2,4,0.023173,4.47214
1618417026105955000,-2,3,0.0223788,3.60555
1618417026113913000,-1,2,0.0219668,2.23607
1618417026130114000,0,0,0.0223179,0
1618417026218151000,0,0,0.693561,0
1618417026242103000,2,-2,0.693561,2.82843
1618417026249849000,2,-2,0.690803,2.82843
1618417026257933000,3,-2,0.688047,3.60555
1618417026265907000,5,-3,0.684867,5.83095
1618417026273863000,6,-4,0.679897,7.2111
1618417026281922000,8,-4,0.673574,8.94427
1618417026290125000,10,-5,0.666462,11.1803
1618417026297973000,13,-7,0.657648,14.7648
1618417026306062000,16,-10,0.645841,18.868
1618417026313881000,19,-11,0.630166,21.9545
1618417026321931000,20,-14,0.612713,24.4131
1618417026329953000,20,-17,0.592334,26.2488
1618417026337864000,18,-18,0.569355,25.4558
1618417026345843000,15,-20,0.546296,25
1618417026354609000,14,-22,0.522266,26.0768
1618417026362118000,11,-25,0.496631,27.313
1618417026370102000,12,-26,0.468744,28.6356
1618417026378081000,12,-29,0.439706,31.3847
1618417026385925000,12,-30,0.407705,32.311
1618417026393997000,13,-31,0.374795,33.6155
1618417026401717000,13,-31,0.340856,33.6155
1618417026410439000,12,-31,0.307159,33.2415
1618417026417922000,9,-29,0.273868,30.3645
1618417026426099000,7,-26,0.243155,26.9258
1618417026433932000,5,-23,0.215859,23.5372
1618417026442276000,2,-20,0.191879,20.0998
1618417026449806000,1,-15,0.17108,15.0333
1618417026458627000,0,-11,0.155488,11
1618417026465907000,0,-8,0.144036,8
1618417026473958000,-1,-8,0.135707,8.06226
1618417026481925000,-1,-5,0.127344,5.09902
1618417026489910000,-1,-4,0.122111,4.12311
1618417026498057000,-1,-3,0.117926,3.16228
1618417026505939000,-1,-2,0.114791,2.23607
1618417026521978000,0,-1,0.112706,1
1618417026537925000,0,-1,0.111665,1
1618417026545953000,-1,-2,0.110623,2.23607
1618417026561829000,0,-1,0.108548,1
1618417026570372000,0,-1,0.107507,1
1618417026594179000,0,-1,0.106465,1
1618417026602290000,0,-2,0.105424,2
1618417026610204000,0,-2,0.103341,2
1618417026617838000,0,-2,0.101257,2
1618417026626125000,0,-2,0.0991744,2
1618417026634848000,0,-2,0.0970912,2
1618417026642400000,1,-4,0.0950082,4.12311
1618417026650178000,1,-4,0.0908314,4.12311
1618417026658153000,1,-5,0.0866662,5.09902
1618417026666051000,1,-6,0.0814728,6.08276
1618417026674067000,1,-7,0.0752546,7.07107
1618417026682158000,1,-8,0.0680179,8.06226
1618417026690097000,0,-8,0.0597738,8
1618417026698050000,0,-9,0.0514717,9
1618417026705998000,0,-9,0.0421468,9
1618417026714022000,0,-7,0.0328502,7
1618417026722185000,0,-6,0.0256591,6
1618417026729888000,0,0,0.0195546,0
1618417026737892000,-1,-3,0.623357,3.16228
1618417026802359000,0,0,0.626433,0
1618417026850159000,3,1,0.626433,3.16228
1618417026858844000,6,3,0.623649,6.7082
1618417026866083000,9,6,0.617285,10.8167
1618417026874150000,15,9,0.606543,17.4929
1618417026882185000,19,11,0.589503,21.9545
1618417026890366000,25,15,0.568358,29.1548
1618417026898380000,28,17,0.540304,32.7567
1618417026906383000,30,20,0.509027,36.0555
1618417026914067000,32,22,0.474385,38.833
1618417026922068000,31,23,0.437366,38.6005
1618417026930150000,32,24,0.400588,40
1618417026938160000,30,24,0.363145,38.4187
1618417026945938000,27,22,0.327523,34.8281
1618417026953933000,23,21,0.296032,31.1448
1618417026962131000,18,20,0.267892,26.9072
1618417026970200000,16,18,0.242991,24.0832
1618417026978236000,12,17,0.221258,20.8087
1618417026985925000,10,14,0.201844,17.2047
1618417026993979000,8,12,0.186221,14.4222
1618417027002491000,6,10,0.173209,11.6619
1618417027010223000,5,8,0.162635,9.43398
1618417027017951000,4,7,0.154348,8.06226
1618417027025950000,3,6,0.14723,6.7082
1618417027033824000,1,5,0.141204,5.09902
1618417027042141000,1,4,0.136103,4.12311
1618417027050047000,1,3,0.132055,3.16228
1618417027065935000,0,1,0.129059,1
1618417027129947000,0,1,0.128023,1
1618417027137895000,1,2,0.126988,2.23607
1618417027145734000,2,2,0.125043,2.82843
1618417027153689000,2,3,0.123254,3.60555
1618417027161747000,2,4,0.120483,4.47214
1618417027170060000,2,4,0.116742,4.47214
1618417027178690000,2,5,0.11307,5.38516
1618417027185924000,2,5,0.108461,5.38516
1618417027194013000,2,5,0.10395,5.38516
1618417027202121000,1,6,0.0995506,6.08276
1618417027210026000,0,6,0.0939492,6
1618417027217912000,0,7,0.0880745,7
1618417027226061000,-1,9,0.0812915,9.05539
1618417027234402000,-1,8,0.0722766,8.06226
1618417027243226000,-1,7,0.0643118,7.07107
1618417027249772000,-1,7,0.0573806,7.07107
1618417027258296000,-2,6,0.0505722,6.32456
1618417027266054000,-2,6,0.0441982,6.32456
1618417027273966000,-2,6,0.0378974,6.32456
1618417027282093000,-2,6,0.0317137,6.32456
1618417027290308000,0,0,0.0257314,0
1618417027298305000,-2,3,1.08326,3.60555
1618417027306163000,-1,2,1.0802,2.23607
1618417027314076000,-1,1,1.07849,1.41421
1618417027354489000,0,0,1.07715,0
1618417027378196000,1,-2,1.07715,2.23607
1618417027386159000,1,-2,1.07886,2.23607
1618417027394481000,1,-2,1.08057,2.23607
1618417027402125000,1,-3,1.08228,3.16228
1618417027409801000,1,-3,1.08437,3.16228
1618417027417789000,2,-4,1.08646,4.47214
1618417027426234000,2,-4,1.08991,4.47214
1618417027433881000,1,-5,1.09337,5.09902
1618417027442028000,0,-4,1.09625,4
1618417027449774000,-3,-6,1.09779,6.7082
1618417027458598000,-9,-4,1.09724,9.84886
1618417027465974000,-15,-2,1.09016,15.1327
1618417027474005000,-21,0,1.07656,21
1618417027482239000,-29,4,1.05646,29.2746
1618417027489900000,-34,6,1.02712,34.5254
1618417027497976000,-39,9,0.992256,40.025
1618417027506251000,-41,10,0.951428,42.2019
1618417027514241000,-43,10,0.908349,44.1475
1618417027522096000,-43,11,0.863488,44.3847
1618417027529994000,-44,11,0.818282,45.3542
1618417027537960000,-45,11,0.772275,46.3249
1618417027545982000,-51,11,0.725509,52.1728
1618417027556271000,-55,13,0.673521,56.5155
1618417027561981000,-57,14,0.617293,58.6941
1618417027570175000,-58,14,0.559293,59.6657
1618417027578122000,-58,14,0.501192,59.6657
1618417027586169000,-52,13,0.444188,53.6004
1618417027593776000,-48,11,0.394093,49.2443
1618417027601948000,-39,8,0.350149,39.8121
1618417027609758000,-32,8,0.316831,32.9848
1618417027617767000,-25,8,0.289845,26.2488
1618417027625742000,-19,9,0.268387,21.0238
1618417027633776000,-15,9,0.250187,17.4929
1618417027641813000,-11,9,0.234507,14.2127
1618417027649872000,-8,10,0.220999,12.8062
1618417027657756000,-6,10,0.208017,11.6619
1618417027665832000,-4,11,0.19594,11.7047
1618417027674099000,-2,12,0.18379,12.1655
1618417027682110000,-1,11,0.171606,11.0454
1618417027689655000,-1,9,0.160903,9.05539
1618417027697735000,-1,8,0.152142,8.06226
1618417027705770000,-1,8,0.144368,8.06226
1618417027713814000,-2,7,0.136668,7.28011
1618417027721700000,-2,8,0.129372,8.24621
1618417027729865000,-2,8,0.121241,8.24621
1618417027737685000,-1,8,0.113178,8.06226
1618417027746475000,-2,9,0.105824,9.21954
1618417027754070000,-2,8,0.0971692,8.24621
1618417027761759000,-1,7,0.0894846,7.07107
1618417027770554000,-1,6,0.0834529,6.08276
1618417027777959000,-1,5,0.0783551,5.09902
1618417027786056000,-1,4,0.0741203,4.12311
1618417027794025000,-1,4,0.0706734,4.12311
1618417027801694000,0,2,0.0673242,2
1618417027809748000,-1,3,0.0661188,3.16228
1618417027817715000,0,2,0.063517,2
1618417027826261000,-1,3,0.062412,3.16228
1618417027833804000,-1,3,0.0599392,3.16228
1618417027843399000,-1,3,0.0575487,3.16228
1618417027849932000,-1,3,0.0552513,3.16228
1618417027857724000,0,2,0.0530589,2
1618417027866056000,-1,4,0.052315,4.12311
1618417027874286000,-1,3,0.050047,3.16228
1618417027881732000,-2,3,0.048272,3.60555
1618417027889702000,-3,3,0.0456339,4.24264
1618417027897735000,-4,3,0.0421252,5
1618417027906017000,-5,4,0.0377618,6.40312
1618417027913726000,-6,4,0.0326811,7.2111
1618417027922009000,-7,3,0.0272631,7.61577
1618417027930063000,-6,3,0.0216341,6.7082
1618417027937970000,-6,2,0.0185506,6.32456
1618417027945998000,-4,2,0.0168631,4.47214
1618417027953662000,-3,1,0.0177982,3.16228
1618417027961806000,-2,1,0.0187038,2.23607
1618417027978352000,0,0,0.0199375,0
1618417028033806000,3,-1,1.65378,3.16228
1618417028041872000,2,-1,1.6507,2.23607
1618417028051453000,0,0,1.64868,0
1618417028057828000,3,-1,1.64868,3.16228
1618417028066146000,3,-1,1.64561,3.16228
1618417028073757000,4,-2,1.64254,4.47214
1618417028081707000,6,-4,1.63849,7.2111
1618417028089718000,9,-4,1.63247,9.84886
1618417028097729000,13,-5,1.62335,13.9284
1618417028106173000,19,-8,1.61014,20.6155
1618417028113655000,24,-9,1.59093,25.632
1618417028121753000,27,-11,1.56667,29.1548
1618417028129707000,32,-12,1.53954,34.176
1618417028137801000,35,-12,1.50744,37
1618417028145723000,38,-11,1.4724,39.5601
1618417028153650000,41,-11,1.43432,42.45
1618417028161772000,42,-11,1.39331,43.4166
1618417028169842000,43,-11,1.35147,44.3847
1618417028177632000,44,-11,1.30883,45.3542
1618417028185732000,44,-11,1.26542,45.3542
1618417028193784000,43,-11,1.22228,44.3847
1618417028201812000,41,-9,1.18049,41.9762
1618417028209705000,39,-8,1.14062,39.8121
1618417028217745000,36,-8,1.10284,36.8782
1618417028225737000,34,-7,1.06836,34.7131
1618417028233738000,31,-6,1.03591,31.5753
1618417028241756000,27,-5,1.00643,27.4591
1618417028249825000,22,-5,0.980857,22.561
1618417028257726000,18,-3,0.960436,18.2483
1618417028265729000,13,-3,0.943488,13.3417
1618417028273862000,9,-2,0.931567,9.21954
1618417028281829000,4,-1,0.923321,4.12311
1618417028290005000,1,0,0.919701,1
1618417028297791000,1,0,0.918714,1
1618417028306112000,1,0,0.917727,1
1618417028329747000,-2,0,0.91674,2
1618417028337739000,-3,0,0.918714,3
1618417028345885000,-4,0,0.921676,4
1618417028354016000,-4,1,0.925627,4.12311
