timestamp,dx,dy,D,speed,radius,buttons
1619592181525649000,16,-1,0.897283,16.0312,0.166,0
1619592181533677000,18,0,0.881142,18,0.166,0
1619592181541667000,22,0,0.863389,22,0.166,0
1619592181549732000,25,0,0.841749,25,0.166,0
1619592181557952000,27,0,0.817243,27,0.166,0
1619592181565642000,30,-3,0.790886,30.1496,0.166,0
1619592181573684000,30,-5,0.760604,30.4138,0.166,0
1619592181581719000,31,-7,0.729637,31.7805,0.166,0
1619592181589910000,31,-10,0.696977,32.573,0.166,0
1619592181597742000,31,-12,0.663155,33.2415,0.166,0
1619592181606067000,30,-15,0.628539,33.541,0.166,0
1619592181613748000,29,-16,0.593687,33.121,0.166,0
1619592181621729000,28,-15,0.559419,31.7648,0.166,0
1619592181629789000,28,-13,0.526534,30.8707,0.166,0
1619592181637639000,27,-11,0.494432,29.1548,0.166,0
1619592181645712000,28,-8,0.464066,29.1204,0.166,0
1619592181653684000,27,-7,0.433877,27.8927,0.166,0
1619592181661679000,27,-6,0.405069,27.6586,0.166,0
1619592181669579000,26,-6,0.376705,26.6833,0.166,0
1619592181677652000,25,-5,0.349367,25.4951,0.166,0
1619592181685565000,23,-5,0.323489,23.5372,0.166,0
1619592181693578000,21,-4,0.299605,21.3776,0.166,0
1619592181701568000,19,-5,0.278161,19.6469,0.166,0
1619592181709578000,16,-5,0.258201,16.7631,0.166,0
1619592181717559000,13,-6,0.241061,14.3178,0.166,0
1619592181725573000,10,-5,0.226185,11.1803,0.166,0
1619592181733592000,9,-4,0.214551,9.84886,0.166,0
1619592181741660000,7,-4,0.204336,8.06226,0.166,0
1619592181749665000,6,-3,0.195938,6.7082,0.166,0
1619592181757742000,5,-2,0.188959,5.38516,0.166,0
1619592181765791000,4,-2,0.183402,4.47214,0.166,0
1619592181773633000,4,-1,0.17875,4.12311,0.166,0
1619592181781584000,4,-2,0.174622,4.47214,0.166,0
1619592181789631000,2,-1,0.169973,2.23607,0.166,0
1619592181797643000,2,-1,0.167649,2.23607,0.166,0
1619592181821639000,2,-1,0.165325,2.23607,0.166,0
1619592181829575000,1,-1,0.163001,1.41421,0.166,0
1619592181837573000,3,-3,0.161575,4.24264,0.166,0
1619592181845603000,4,-4,0.157303,5.65685,0.166,0
1619592181853614000,7,-4,0.151621,8.06226,0.166,0
1619592181861662000,8,-5,0.143223,9.43398,0.166,0
1619592181869545000,10,-6,0.133408,11.6619,0.166,0
1619592181877562000,11,-7,0.121267,13.0384,0.166,0
1619592181885555000,12,-7,0.107714,13.8924,0.166,0
1619592181893576000,12,-7,0.0932501,13.8924,0.166,0
1619592181901739000,11,-6,0.0787894,12.53,0.166,0
1619592181909592000,10,-5,0.0657386,11.1803,0.166,0
1619592181917573000,8,-4,0.0540954,8.94427,0.166,0
1619592181925634000,5,-2,0.0447818,5.38516,0.166,0
1619592181933578000,3,-1,0.039213,3.16228,0.166,0
1619592181941576000,0,0,0.035982,0,0.166,1
1619592182014427000,0,0,0.709882,0,0.1,0
1619592182125592000,-3,0,0.709882,3,0.1,0
1619592182133570000,-7,0,0.707584,7,0.1,0
1619592182141613000,-13,-3,0.702245,13.3417,0.1,0
1619592182149569000,-17,-6,0.690262,18.0278,0.1,0
1619592182157584000,-22,-9,0.673188,23.7697,0.1,0
1619592182165567000,-27,-11,0.650318,29.1548,0.1,0
1619592182173608000,-31,-12,0.622482,33.2415,0.1,0
1619592182181604000,-34,-13,0.591316,36.4005,0.1,0
1619592182189593000,-37,-13,0.55773,39.2173,0.1,0
1619592182197571000,-37,-14,0.522794,39.5601,0.1,0
1619592182205586000,-36,-14,0.48793,38.6264,0.1,0
1619592182213659000,-33,-14,0.454696,35.8469,0.1,0
1619592182221764000,-28,-15,0.424246,31.7648,0.1,0
1619592182229686000,-23,-16,0.396446,28.0179,0.1,0
